RL.R,I(AM1.nA),V(un3),
72500,0.000038865484130332165,1.408873799724541,
72600,0.000038846610468138565,1.4101319599934299,
72700,0.000038827755127714684,1.4113888988924288,
72800,0.00003880891808239444,1.4126446181991577,
72900,0.00003879009930556349,1.413899119687789,
73000,0.00003877129877065905,1.4151524051290552,
73100,0.000038752516451169845,1.416404476290258,
73200,0.00003873375232063594,1.4176553349352754,
73300,0.00003871500635264861,1.4189049828245714,
73400,0.00003869627852085023,1.4201534217152036,
73500,0.00003867756879893418,1.421400653360831,
73600,0.00003865887716064465,1.422646679511723,
73700,0.00003864020357977659,1.423891501914767,
73800,0.000038621548030175536,1.4251351223134772,
73900,0.00003860291048573753,1.4263775424480019,
74000,0.000038584290920408974,1.4276187640551319,
74100,0.00003856568930818649,1.4288587888683095,
74200,0.000038547105623116856,1.4300976186176355,
74300,0.00003852853983929682,1.431335255029877,
74400,0.00003850999193087303,1.4325716998284768,
74500,0.000038491461872041875,1.43380695473356,
74600,0.0000384729496370494,1.435041021461943,
74700,0.000038454455200191175,1.4362739017271404,
74800,0.00003843597853581215,1.4375055972393744,
74900,0.00003841751961830658,1.4387361097055813,
75000,0.000038399078422117876,1.4399654408294202,
75100,0.00003838065492173849,1.4411935923112804,
75200,0.00003836224909170982,1.4424205658482891,
75300,0.00003834386090662206,1.4436463631343206,
75400,0.00003832549034111412,1.4448709858600022,
75500,0.00003830713736987345,1.4460944357127228,
75600,0.000038288801967636013,1.4473167143766412,
75700,0.00003827048410918608,1.4485378235326931,
75800,0.00003825218376935617,1.4497577648585986,
